Date,Position_x,Position_y,Position_z,Velocity_x,Velocity_y,Velocity_z
1979-11-13,1.861842264919215E+07,-1.073135839806505E+08,-2.580951613165550E+06,3.432223193044523E+01,7.641779873387291E+00,-1.843481684046898E+00
1979-11-14,2.155553101398428E+07,-1.066138327155093E+08,-2.736702646410994E+06,3.366435024222313E+01,8.535160217898470E+00,-1.762544593460253E+00
1979-11-15,2.443569573179835E+07,-1.058422646304148E+08,-2.885686374173641E+06,3.300895774287203E+01,9.305298242078155E+00,-1.687393275482914E+00
1979-11-16,2.726036046195626E+07,-1.050091429351062E+08,-3.028541176996738E+06,3.238405955269820E+01,9.962261461285125E+00,-1.621143518864885E+00
1979-11-17,3.003325206870869E+07,-1.041235723761030E+08,-3.166148731387131E+06,3.181423405943152E+01,1.052265436599800E+01,-1.566282791375979E+00
1979-11-18,3.276001842396984E+07,-1.031929773557877E+08,-3.299572910209142E+06,3.131914524131124E+01,1.100856333998251E+01,-1.524519780133304E+00
1979-11-19,3.544775007490046E+07,-1.022226861788674E+08,-3.429987681150250E+06,3.091235577285898E+01,1.144616765432008E+01,-1.496681478899592E+00
1979-11-20,3.810441503959707E+07,-1.012156467466549E+08,-3.558598404867522E+06,3.060051327479712E+01,1.186410126086052E+01,-1.482664096566187E+00
1979-11-21,4.073824129029494E+07,-1.001722910020783E+08,-3.686561336796068E+06,3.038295931606168E+01,1.229166530355069E+01,-1.481440779194937E+00
1979-11-22,4.335708467231037E+07,-9.909055635578018E+07,-3.814906246045902E+06,3.025178499777343E+01,1.275700036831095E+01,-1.491125673730700E+00
1979-11-23,4.596782089399301E+07,-9.796606274928632E+07,-3.944466874656633E+06,3.019232971776752E+01,1.328532994679939E+01,-1.509090425986674E+00
1979-11-24,4.857579875413775E+07,-9.679243451882708E+07,-4.075823482313298E+06,3.018409269043340E+01,1.389738224675903E+01,-1.532126008253353E+00
1979-11-25,5.118438803818309E+07,-9.556174739178585E+07,-4.209260984611787E+06,3.020200162798295E+01,1.460808660648363E+01,-1.556640007843881E+00
1979-11-26,5.379464974085222E+07,-9.426507331543675E+07,-4.344745242033772E+06,3.021796121050611E+01,1.542562402639315E+01,-1.578877345600630E+00
1979-11-27,5.640514881272385E+07,-9.289308985002498E+07,-4.481918949938282E+06,3.020258691131293E+01,1.635088973777266E+01,-1.595150964703604E+00
1979-11-28,5.901192093645297E+07,-9.143671691918540E+07,-4.620117384585276E+06,3.012701844131204E+01,1.737740060408365E+01,-1.602068422144092E+00
1979-11-29,6.160859544497187E+07,-8.988774204041551E+07,-4.758403049365755E+06,2.996470222083245E+01,1.849165302585240E+01,-1.596740565042581E+00
1979-11-30,6.418666697176924E+07,-8.823939585863219E+07,-4.895617112849656E+06,2.969303417532864E+01,1.967390954994822E+01,-1.576959566353887E+00
1979-12-01,6.673589935288919E+07,-8.648684283406515E+07,-5.030444506259717E+06,2.929476266774180E+01,2.089936624307586E+01,-1.541335462813365E+00
1979-12-02,6.924483723469980E+07,-8.462755710722154E+07,-5.161488714973919E+06,2.875906600581106E+01,2.213962967144279E+01,-1.489382868331843E+00
1979-12-03,7.170139427256367E+07,-8.266156056306024E+07,-5.287351707446132E+06,2.808223880499276E+01,2.336441344984721E+01,-1.421552574091341E+00
1979-12-04,7.409348213381337E+07,-8.059150851703520E+07,-5.406714131560184E+06,2.726794533765632E+01,2.454335093443490E+01,-1.339206107170138E+00
1979-12-05,7.640964202881639E+07,-7.842261773510630E+07,-5.518410892010644E+06,2.632702440209620E+01,2.564781355113843E+01,-1.244534797644539E+00
1979-12-06,7.863964033814517E+07,-7.616244111170468E+07,-5.621497503829729E+06,2.527685759080495E+01,2.665262390775509E+01,-1.140428287731623E+00
1979-12-07,8.077499209150133E+07,-7.382050267791414E+07,-5.715303179491758E+06,2.414033945912128E+01,2.753755925284887E+01,-1.030300499329604E+00
1979-12-08,8.280938045165214E+07,-7.140781512676263E+07,-5.799467415834453E+06,2.294451236932966E+01,2.828855362802998E+01,-9.178836702982132E-01
1979-12-09,8.473894669609484E+07,-6.893630920431632E+07,-5.873957853024814E+06,2.171894923149332E+01,2.889852543216928E+01,-8.070030168322138E-01
1979-12-10,8.656243308390270E+07,-6.641820968755154E+07,-5.939068319622643E+06,2.049398273405384E+01,2.936777995647060E+01,-7.013457606010913E-01
1979-12-11,8.828116996384801E+07,-6.386539592515542E+07,-5.995397185835611E+06,1.929888901717885E+01,2.970396236538519E+01,-6.042386029194500E-01
1979-12-12,8.989890797556795E+07,-6.128878585699530E+07,-6.043807347654209E+06,1.816013651928369E+01,2.992156400982853E+01,-5.184472131284519E-01
1979-12-13,9.142150563923481E+07,-5.869778099470818E+07,-6.085370284495093E+06,1.709980675272488E+01,3.004101219463011E+01,-4.460099560153505E-01
1979-12-14,9.285649144507238E+07,-5.609980612708506E+07,-6.121297603978958E+06,1.613428328070059E+01,3.008739892089046E+01,-3.881159953259452E-01
1979-12-15,9.421252720458058E+07,-5.349997173642963E+07,-6.152864250316702E+06,1.527328881318756E+01,3.008892613725671E+01,-3.450352045396130E-01
1979-12-16,9.549880544397889E+07,-5.090087962812671E+07,-6.181328060959440E+06,1.451932911246746E+01,3.007516231973649E+01,-3.161041570683523E-01
1979-12-17,9.672441764017984E+07,-4.830258354162124E+07,-6.207850578697849E+06,1.386757759283717E+01,3.007521670358529E+01,-2.997690485366515E-01
1979-12-18,9.789773187543698E+07,-4.570270705943651E+07,-6.233423949705141E+06,1.330620762703735E+01,3.011594251153064E+01,-2.936829323043799E-01
1979-12-19,9.902581791040049E+07,-4.309671153807391E+07,-6.258808366782345E+06,1.281715227216644E+01,3.022027875405735E+01,-2.948513375809600E-01
1979-12-20,1.001139547817955E+08,-4.047829763556147E+07,-6.284483873919729E+06,1.237724506525813E+01,3.040583172737084E+01,-2.998173892981981E-01
1979-12-21,1.011652509967667E+08,-3.783991586293231E+07,-6.310619472452883E+06,1.195967230228464E+01,3.068378271844861E+01,-3.048751402434089E-01
1979-12-22,1.021804005280501E+08,-3.517335493781270E+07,-6.337061413967846E+06,1.153564822091287E+01,3.105818853526375E+01,-3.062981056688496E-01
1979-12-23,1.031575895313279E+08,-3.247037197301643E+07,-6.363341395036599E+06,1.107621091528856E+01,3.152571752694572E+01,-3.005690635983083E-01
1979-12-24,1.040925595134410E+08,-2.972332598093489E+07,-6.388704155186513E+06,1.055402944897407E+01,3.207583720372899E+01,-2.845971068593336E-01
1979-12-25,1.049788231381080E+08,-2.692577597118665E+07,-6.412152796230953E+06,9.945111948955734E+00,3.269144202932900E+01,-2.559087101900825E-01
1979-12-26,1.058080195462636E+08,-2.407300707685382E+07,-6.432509060363925E+06,9.230310501018495E+00,3.334988311795032E+01,-2.128011602072917E-01
1979-12-27,1.065703875587379E+08,-2.116245253210532E+07,-6.448484892147942E+06,8.396531056608104E+00,3.402433706109431E+01,-1.544489909627114E-01
1979-12-28,1.072553279386193E+08,-1.819398567356096E+07,-6.458760921327241E+06,7.437574548091403E+00,3.468543043002947E+01,-8.095693332352916E-02
1979-12-29,1.078520204577220E+08,-1.517006406221747E+07,-6.462067081242130E+06,6.354557896323121E+00,3.530302090915245E+01,6.643852238362058E-03
1979-12-30,1.083500581673785E+08,-1.209571683893878E+07,-6.457260447245454E+06,5.155889210473147E+00,3.584802646414948E+01,1.064560315359877E-01
1979-12-31,1.087400602222384E+08,-8.978375984639321E+06,-6.443395548879276E+06,3.856798663197957E+00,3.629419101928010E+01,2.158291688938583E-01
1980-01-01,1.090142259109595E+08,-5.827561673549387E+06,-6.419782868331137E+06,2.478453616950056E+00,3.661967898884794E+01,3.315187228614178E-01
1980-01-02,1.091667961300812E+08,-2.654440804024993E+06,-6.386031957883062E+06,1.046711927506887E+00,3.680840144301909E+01,4.498812723524885E-01
1980-01-03,1.091943941785085E+08,5.287144761997783E+05,-6.342076546777070E+06,-4.094105870570084E-01,3.685099305129781E+01,5.670940709791275E-01
1980-01-04,1.090962251059367E+08,3.709135336101046E+06,-6.288180105971307E+06,-1.859465095133920E+00,3.674538024034814E+01,6.793855439294365E-01
1980-01-05,1.088741214706928E+08,6.874194914166541E+06,-6.224921530696663E+06,-3.273381968638993E+00,3.649690592817668E+01,7.832626745106435E-01
1980-01-06,1.085324327251131E+08,1.001203821920860E+07,-6.153161812896153E+06,-4.623259797996846E+00,3.611800323415911E+01,8.757214171452006E-01
1980-01-07,1.080777649788192E+08,1.311216497455542E+07,-6.073993734625417E+06,-5.885022149743994E+00,3.562743806506748E+01,9.544273085865136E-01
1980-01-08,1.075185870108647E+08,1.616592997065809E+07,-5.988677648641208E+06,-7.039841076166900E+00,3.504916676475342E+01,1.017855266313974E+00
1980-01-09,1.068647265545766E+08,1.916693052142364E+07,-5.898567260588133E+06,-8.075240609125048E+00,3.441087848613167E+01,1.065380051663670E+00
1980-01-10,1.061267875668617E+08,2.211125750374746E+07,-5.805029936691825E+06,-8.985812983668595E+00,3.374231116762783E+01,1.097311883511981E+00
1980-01-11,1.053155240090137E+08,2.499759477798953E+07,-5.709366394516223E+06,-9.773503951374485E+00,3.307344380011517E+01,1.114875032818398E+00
1980-01-12,1.044412083150054E+08,2.782716103231401E+07,-5.612734671798375E+06,-1.044744981862205E+01,3.243267521284012E+01,1.120130705122147E+00
1980-01-13,1.035130330443767E+08,3.060349770215217E+07,-5.516083007352504E+06,-1.102337617913478E+01,3.184510042802540E+01,1.115848915171963E+00
1980-01-14,1.025385821905486E+08,3.333211600168153E+07,-5.420095724452636E+06,-1.152259503632255E+01,3.133098968368135E+01,1.105337168112573E+00
1980-01-15,1.015234043652589E+08,3.602002469483495E+07,-5.325155414104212E+06,-1.197066149959684E+01,3.090456286543531E+01,1.092236395401262E+00
1980-01-16,1.004707138649899E+08,3.867516750514710E+07,-5.231323721555090E+06,-1.239577199670204E+01,3.057313407453150E+01,1.080296590292301E+00
1980-01-17,9.938123782469320E+07,4.130580457330915E+07,-5.138341904887835E+06,-1.282700170548420E+01,3.033667848892289E+01,1.073145825557186E+00
1980-01-18,9.825321875346132E+07,4.391987578267288E+07,-5.045651128756076E+06,-1.329248871230982E+01,3.018784792381926E+01,1.074066739622527E+00
1980-01-19,9.708257226938441E+07,4.652438487812759E+07,-4.952431252801871E+06,-1.381767565278369E+01,3.011243413740406E+01,1.085794121906853E+00
1980-01-20,9.586319038456063E+07,4.912484203536645E+07,-4.857655746404044E+06,-1.442371608546147E+01,3.009025162477599E+01,1.110345941588008E+00
1980-01-21,9.458737181331524E+07,5.172479897289355E+07,-4.760159377933787E+06,-1.512614280445058E+01,3.009638606371836E+01,1.148898124775826E+00
1980-01-22,9.324635302846085E+07,5.432550505559284E+07,-4.658714547600638E+06,-1.593387932497779E+01,3.010273227906709E+01,1.201710717467076E+00
1980-01-23,9.183090764436594E+07,5.692570546035516E+07,-4.552111605766937E+06,-1.684865485056701E+01,3.007972793773423E+01,1.268109938343775E+00
1980-01-24,9.033197753644572E+07,5.952159381107343E+07,-4.439238255437221E+06,-1.786485842789883E+01,2.999817725079028E+01,1.346527217539910E+00
1980-01-25,8.874129716867332E+07,6.210692227050118E+07,-4.319153193319507E+06,-1.896984121546664E+01,2.983105346973244E+01,1.434592842715416E+00
1980-01-26,8.705197301199742E+07,6.467326247440201E+07,-4.191149495011866E+06,-2.014464846792391E+01,2.955517025612025E+01,1.529278504031179E+00
1980-01-27,8.525898267208166E+07,6.721040149459460E+07,-4.054803875078540E+06,-2.136513663560267E+01,2.915261999833729E+01,1.627080047947194E+00
1980-01-28,8.335956323774284E+07,6.970684878282730E+07,-3.910008813922983E+06,-2.260340749580113E+01,2.861189135883438E+01,1.724229297977955E+00
1980-01-29,8.135346511350761E+07,7.215042327900396E+07,-3.756985587930109E+06,-2.382947190094646E+01,2.792859789338105E+01,1.816922028130721E+00
1980-01-30,7.924305579913437E+07,7.452888497784911E+07,-3.596277403646320E+06,-2.501304172742014E+01,2.710577329805201E+01,1.901548189802670E+00
1980-01-31,7.703326722578311E+07,7.683057253577296E+07,-3.428723049797531E+06,-2.612534079140810E+01,2.615371526388616E+01,1.974910355475558E+00
1980-02-01,7.473138979503398E+07,7.904500812986612E+07,-3.255412668748330E+06,-2.714082434128539E+01,2.508938744215704E+01,2.034417061004847E+00
1980-02-02,7.234672561166003E+07,8.116343277617167E+07,-3.077628339152005E+06,-2.803870231031448E+01,2.393541596673680E+01,2.078239258844395E+00
1980-02-03,6.989012198415671E+07,8.317923955298060E+07,-2.896773087559607E+06,-2.880417347890078E+01,2.271874170124020E+01,2.105420343850437E+00
1980-02-04,6.737341356515467E+07,8.508827839844050E+07,-2.714292652181365E+06,-2.942929532278345E+01,2.146901037015572E+01,2.115933044220072E+00
1980-02-05,6.480880707197796E+07,8.688901398074529E+07,-2.531594763808813E+06,-2.991343653748548E+01,2.021679871467758E+01,2.110679710047755E+00
1980-02-06,6.220824602631762E+07,8.858252709625356E+07,-2.349970860187508E+06,-3.026328467493772E+01,1.899178481197571E+01,2.091435983187633E+00
1980-02-07,5.958279416774592E+07,9.017235958981481E+07,-2.170525001615956E+06,-3.049240845643151E+01,1.782097409952550E+01,2.060741284724807E+00
1980-02-08,5.694207505473054E+07,9.166421233084863E+07,-1.994114316343646E+06,-3.062040147758301E+01,1.672708924949407E+01,2.021742798770436E+00
1980-02-09,5.429380193829513E+07,9.306551473653817E+07,-1.821304601189885E+06,-3.067165954679225E+01,1.572722204548088E+01,1.978002467139250E+00
1980-02-10,5.164342648665160E+07,9.438489216372301E+07,-1.652343778595932E+06,-3.067386623698438E+01,1.483182943755485E+01,1.933278764748820E+00
1980-02-11,4.899392768978754E+07,9.563156371623673E+07,-1.487154822412692E+06,-3.065627902167341E+01,1.404413496399721E+01,1.891296563293832E+00
1980-02-12,4.634575372316212E+07,9.681470725496058E+07,-1.325348577508166E+06,-3.064792052522924E+01,1.335997200965364E+01,1.855519117025269E+00
1980-02-13,4.369692022067502E+07,9.794283039516249E+07,-1.166255685146533E+06,-3.067578520220342E+01,1.276807842851817E+01,1.828936075010719E+00
1980-02-14,4.104325886777498E+07,9.902318590799835E+07,-1.008975661014505E+06,-3.076317081898884E+01,1.225082453496400E+01,1.813880446968468E+00
1980-02-15,3.837880105763686E+07,1.000612672327781E+08,-8.524401267930344E+05,-3.092823650033277E+01,1.178533004213894E+01,1.811885684241149E+00
1980-02-16,3.569627311578275E+07,1.010604149190084E+08,-6.954863330725431E+05,-3.118287528737653E+01,1.134490180880115E+01,1.823591591360557E+00
1980-02-17,3.298767279365161E+07,1.020215580503482E+08,-5.369364838161916E+05,-3.153196997538999E+01,1.090070469346215E+01,1.848704806107436E+00
1980-02-18,3.024489177436522E+07,1.029431064690601E+08,-3.756780187567547E+05,-3.197307762762427E+01,1.042356359995744E+01,1.886016258546773E+00
1980-02-19,2.746034612658112E+07,1.038210004213732E+08,-2.107399516425580E+05,-3.249656202183986E+01,9.885786798257087E+00,1.933474545113633E+00
1980-02-20,2.462757615600103E+07,1.046489146422484E+08,-4.136060268664360E+04,-3.308616597290612E+01,9.262899306463018E+00,1.988310744448732E+00
1980-02-21,2.174177896853474E+07,1.054186044778716E+08,1.329574117315635E+05,-3.371998864996679E+01,8.535180603459279E+00,2.047207064522973E+00
1980-02-22,1.880024116064283E+07,1.061203729802089E+08,3.124082920963168E+05,-3.437180831334857E+01,7.688912872344098E+00,2.106499038339428E+00
1980-02-23,1.580264514080018E+07,1.067436305283178E+08,4.968626496683881E+05,-3.501266983044883E+01,6.717263623747110E+00,2.162398939353016E+00
1980-02-24,1.275123029019640E+07,1.072775128859859E+08,6.858668325691968E+05,-3.561264018555017E+01,5.620748842954575E+00,2.211226794060654E+00
1980-02-25,9.650799020911103E+06,1.077115200387279E+08,8.786620321609899E+05,-3.614262495250431E+01,4.407248380679937E+00,2.249634905742396E+00
1980-02-26,6.508567246230967E+06,1.080361368827256E+08,1.074222011744365E+06,-3.657613498146021E+01,3.091572609459165E+00,2.274812199015208E+00
1980-02-27,3.333868263883273E+06,1.082433979414466E+08,1.271307164095148E+06,-3.689089558529571E+01,1.694606729083181E+00,2.284655925217860E+00
1980-02-28,1.377279903448705E+05,1.083273616951588E+08,1.468531608703002E+06,-3.707020011385409E+01,2.420848571965917E-01,2.277900258761016E+00
1980-02-29,-3.067662671907172E+06,1.082844656164540E+08,1.664439244464554E+06,-3.710392538894289E+01,-1.236931385071848E+00,2.254193943099493E+00
1980-03-01,-6.269546280594417E+06,1.081137402753962E+08,1.857584127507776E+06,-3.698914709006616E+01,-2.711777064313821E+00,2.214122251641317E+00
1980-03-02,-9.455231742310138E+06,1.078168694676612E+08,2.046610280078731E+06,-3.673031757285026E+01,-4.152005810591386E+00,2.159171924265219E+00
1980-03-03,-1.261272317295738E+07,1.073980927042965E+08,2.230326071087793E+06,-3.633899528180118E+01,-5.529198329317567E+00,2.091641217143747E+00
1980-03-04,-1.573130650518203E+07,1.068639560102278E+08,2.407768639879055E+06,-3.583314225956323E+01,-6.818647315963406E+00,2.014500550245378E+00
1980-03-05,-1.880205819462760E+07,1.062229262244781E+08,2.578254441869386E+06,-3.523603258913764E+01,-8.000816076874786E+00,1.931212249152846E+00
1980-03-06,-2.181824512699935E+07,1.054848923145057E+08,2.741412840887256E+06,-3.457483832780765E+01,-9.062481958049254E+00,1.845520372008919E+00
1980-03-07,-2.477559146199292E+07,1.046605841027743E+08,2.897200706730351E+06,-3.387897915525113E+01,-9.997494903575680E+00,1.761223436406929E+00
1980-03-08,-2.767239626360831E+07,1.037609438358274E+08,3.045897134622693E+06,-3.317833636501813E+01,-1.080710493170224E+01,1.681943903664254E+00
1980-03-09,-3.050949486451396E+07,1.027964888979867E+08,3.188078615268677E+06,-3.250144009836123E+01,-1.149983860392583E+01,1.610908475530227E+00
1980-03-10,-3.329006644014095E+07,1.017767045079836E+08,3.324576176167488E+06,-3.187374035003405E+01,-1.209093206177977E+01,1.550752599027203E+00
1980-03-11,-3.601929964515787E+07,1.007095034049836E+08,3.456417114088073E+06,-3.131606716601036E+01,-1.260135524481658E+01,1.503361098926568E+00
1980-03-12,-3.870393681908166E+07,9.960078544204497E+07,3.584754878083855E+06,-3.084337391557298E+01,-1.305648683131869E+01,1.469754654368708E+00
1980-03-13,-4.135172467135427E+07,9.845412390946715E+07,3.710791384862036E+06,-3.046384025814078E+01,-1.348452074041371E+01,1.450029040676968E+00
1980-03-14,-4.397080505781022E+07,9.727059767940012E+07,3.835696509664908E+06,-3.017838949112947E+01,-1.391470140227492E+01,1.443350839938840E+00
1980-03-15,-4.656908311242902E+07,9.604877936790960E+07,3.960529667938851E+06,-2.998064969653302E+01,-1.437549544379653E+01,1.448009880622587E+00
1980-03-16,-4.915361137790356E+07,9.478488019383094E+07,4.086168275464199E+06,-2.985736104154909E+01,-1.489281131386644E+01,1.461525207325562E+00
1980-03-17,-5.173002760177553E+07,9.347304265548648E+07,4.213247455080613E+06,-2.978920438259636E+01,-1.548837544882131E+01,1.480798117632957E+00
1980-03-18,-5.430208059120919E+07,9.210576312952593E+07,4.342114672244225E+06,-2.975200063140200E+01,-1.617836403301476E+01,1.502302933040102E+00
1980-03-19,-5.687127314854734E+07,9.067441857057965E+07,4.472802071223475E+06,-2.971820773297783E+01,-1.697237382380664E+01,1.522303869955666E+00
1980-03-20,-5.943664396909538E+07,8.916986513937058E+07,4.605018204290792E+06,-2.965862395685307E+01,-1.787279483498185E+01,1.537084785261114E+00
1980-03-21,-6.199470190753131E+07,8.758307219767034E+07,4.738159663618859E+06,-2.954419362150715E+01,-1.887462316834543E+01,1.543177785798446E+00
1980-03-22,-6.453951672671224E+07,8.590575294865656E+07,4.871341911856718E+06,-2.934780512471379E+01,-1.996572544417863E+01,1.537576760365818E+00
1980-03-23,-6.706296089907022E+07,8.413095320252585E+07,5.003447436549824E+06,-2.904597162037771E+01,-2.112753874404943E+01,1.517922812096375E+00
1980-03-24,-6.955508781818961E+07,8.225356229737474E+07,5.133188297071502E+06,-2.862029183694987E+01,-2.233616342270499E+01,1.482650282437582E+00
1980-03-25,-7.200462345829254E+07,8.027071494890298E+07,5.259179254972011E+06,-2.805860193739119E+01,-2.356378218976458E+01,1.431084460843917E+00
1980-03-26,-7.439954159951441E+07,7.818205945013015E+07,5.380017033146761E+06,-2.735574815825555E+01,-2.478031896638967E+01,1.363485020233780E+00
1980-03-27,-7.672768763901395E+07,7.598987578877667E+07,5.494360875339698E+06,-2.651393308792452E+01,-2.595523640065517E+01,1.281032527639731E+00
1980-03-28,-7.897741304294242E+07,7.369903639845666E+07,5.601009498027615E+06,-2.554261444033731E+01,-2.705936246970759E+01,1.185758850448405E+00
1980-03-29,-8.113818184291530E+07,7.131681185255204E+07,5.698969746523209E+06,-2.445796246653356E+01,-2.806663482216673E+01,1.080425699595230E+00
1980-03-30,-8.320111228259191E+07,6.885253326166178E+07,5.787512772786885E+06,-2.328190905768895E+01,-2.895565652904582E+01,9.683587134232390E-01
1980-03-31,-8.515942067151652E+07,6.631713187050731E+07,5.866214313117713E+06,-2.204084648925498E+01,-2.971096840992895E+01,8.532471968148574E-01
1980-04-01,-8.700874046354945E+07,6.372258383549705E+07,5.934976613219526E+06,-2.076405511825403E+01,-3.032396038209634E+01,7.389217243608304E-01
1980-04-02,-8.874729718259917E+07,6.108129394340458E+07,5.994030667003348E+06,-1.948195587217105E+01,-3.079336629001092E+01,6.291231660524375E-01
1980-04-03,-9.037592860522002E+07,5.840545575238463E+07,6.043918635669705E+06,-1.822429405046759E+01,-3.112531206903676E+01,5.272772169651692E-01
1980-04-04,-9.189794904217820E+07,5.570642707198393E+07,6.085457521930754E+06,-1.701836514719117E+01,-3.133291433185720E+01,4.362881767613853E-01
1980-04-05,-9.331886606416140E+07,5.299415876136300E+07,6.119686317006327E+06,-1.588739084010219E+01,-3.143545387816830E+01,3.583645510378908E-01
1980-04-06,-9.464596701096193E+07,5.027671157180004E+07,6.147799845577020E+06,-1.484914413448813E+01,-3.145717454636017E+01,2.948871061570930E-01
1980-04-07,-9.588780056027707E+07,4.755989038906208E+07,6.171073344767161E+06,-1.391490745675148E+01,-3.142578066969011E+01,2.463274205437642E-01
1980-04-08,-9.705358502779046E+07,4.484701807087226E+07,6.190782378014835E+06,-1.308882719023026E+01,-3.137072477604953E+01,2.122218963411910E-01
1980-04-09,-9.815257953446105E+07,4.213886256108731E+07,6.208122968928427E+06,-1.236770397199207E+01,-3.132138995901072E+01,1.912028135807091E-01
1980-04-10,-9.919345643775839E+07,3.943372161445574E+07,6.224136826597963E+06,-1.174123149770808E+01,-3.130527776923545E+01,1.810845307786639E-01
1980-04-11,-1.001837133430486E+08,3.672765985393201E+07,6.239646223154418E+06,-1.119266923308616E+01,-3.134631213714562E+01,1.789995732695182E-01
1980-04-12,-1.011291605944306E+08,3.401488359257988E+07,6.255202495597489E+06,-1.069990797234645E+01,-3.146336276147683E+01,1.815763086445408E-01
1980-04-13,-1.020335155383808E+08,3.128823045056513E+07,6.271051312941778E+06,-1.023686322942434E+01,-3.166907801474548E+01,1.851473728424704E-01
1980-04-14,-1.028981283394497E+08,2.853974379690961E+07,6.287116827232504E+06,-9.775111457509320E+00,-3.196909854228139E+01,1.859761353983540E-01
1980-04-15,-1.037218561021918E+08,2.576129687243248E+07,6.303005675302731E+06,-9.285669285590432E+00,-3.236169951699803E+01,1.804873924076258E-01
1980-04-16,-1.045010930068118E+08,2.294522842008635E+07,6.318030587509932E+06,-8.740807239870300E+00,-3.283788337305663E+01,1.654882179792523E-01
1980-04-17,-1.052299546493403E+08,2.008495094647432E+07,6.331252163919318E+06,-8.115787314985903E+00,-3.338191737187749E+01,1.383655050544146E-01
1980-04-18,-1.059006053707734E+08,1.717549440654429E+07,6.341536270408995E+06,-7.390418403173474E+00,-3.397228322855990E+01,9.724814786378211E-02
1980-04-19,-1.065037086371037E+08,1.421395204056731E+07,6.347623554517394E+06,-6.550334695684227E+00,-3.458298089966344E+01,4.112397431390846E-02
1980-04-20,-1.070289730254062E+08,1.119980105846602E+07,6.348206841627230E+06,-5.587919062735950E+00,-3.518510703665803E+01,-3.009570422886121E-02
1980-04-21,-1.074657605378395E+08,8.135078497569349E+06,6.342011691356363E+06,-4.502815066022101E+00,-3.574861186001448E+01,-1.155678641981996E-01
1980-04-22,-1.078037201612909E+08,5.024401410636202E+06,6.327875201117355E+06,-3.301996341339855E+00,-3.624412732819293E+01,-2.135663663288518E-01
1980-04-23,-1.080334080473923E+08,1.874830033043148E+06,6.304818250478341E+06,-1.999389078737868E+00,-3.664475512718423E+01,-3.215844166063437E-01
1980-04-24,-1.081468564998481E+08,-1.304417847413643E+06,6.272106779701801E+06,-6.150705778747920E-01,-3.692770545482632E+01,-4.364846464229526E-01
1980-04-25,-1.081380570739238E+08,-4.502384021408996E+06,6.229298364282441E+06,8.259072940801706E-01,-3.707568667078859E+01,-5.546876630336719E-01
1980-04-26,-1.080033283264601E+08,-7.706893174316773E+06,6.176271243691592E+06,2.294998042855974E+00,-3.707796107293083E+01,-6.723875756329232E-01
1980-04-27,-1.077415457847280E+08,-1.090515059724214E+07,6.113234032204045E+06,3.761853686207390E+00,-3.693100241752376E+01,-7.857813574658437E-01
1980-04-28,-1.073542201002428E+08,-1.408437796551275E+07,6.040715517412684E+06,5.196127891864611E+00,-3.663871508379391E+01,-8.912980606902980E-01
1980-04-29,-1.068454186071986E+08,-1.723244853544293E+07,5.959535166012264E+06,6.569279206809695E+00,-3.621220151083928E+01,-9.858139096452785E-01
1980-04-30,-1.062215350502538E+08,-2.033848314489557E+07,5.870756132633903E+06,7.856264464340009E+00,-3.566909207828625E+01,-1.066840159213523E+00
1980-05-01,-1.054909215009761E+08,-2.339337079232656E+07,5.775623634216491E+06,9.037019151403918E+00,-3.503247828118257E+01,-1.132672265592534E+00
1980-05-02,-1.046634048820321E+08,-2.639018216691951E+07,5.675492444567367E+06,1.009763450844686E+01,-3.432951423787726E+01,-1.182491275748410E+00
1980-05-03,-1.037497175510152E+08,-2.932445102874332E+07,5.571747926992396E+06,1.103115962542577E+01,-3.358977179214601E+01,-1.216411255282843E+00
1980-05-04,-1.027608766328051E+08,-3.219430639465261E+07,5.465725416722794E+06,1.183797966322380E+01,-3.284344949446600E+01,-1.235469864744681E+00
1980-05-05,-1.017075499112200E+08,-3.500044758162551E+07,5.358632865319780E+06,1.252574717515530E+01,-3.211954465608508E+01,-1.241562660934369E+00
1980-05-06,-1.005994469071171E+08,-3.774596373977295E+07,5.251481460171964E+06,1.310887075267531E+01,-3.144409992013730E+01,-1.237325131110765E+00
1980-05-07,-9.944477223120712E+07,-4.043600898817325E+07,5.145028445752237E+06,1.360759221122408E+01,-3.083863124927466E+01,-1.225969654982837E+00
1980-05-08,-9.824977449955644E+07,-4.307735306988543E+07,5.039735629134201E+06,1.404670862050856E+01,-3.031883316628004E+01,-1.211087337627513E+00
1980-05-09,-9.701841826974057E+07,-4.567783503119349E+07,4.935746095757103E+06,1.445401713866618E+01,-2.989364017743980E+01,-1.196426798441538E+00
1980-05-10,-9.575219895141229E+07,-4.824575334160673E+07,4.832880550898828E+06,1.485857751127137E+01,-2.956470158890717E+01,-1.185663406303393E+00
1980-05-11,-9.445011192421104E+07,-5.078922974493263E+07,4.730653505482502E+06,1.528889821328833E+01,-2.932630171864724E+01,-1.182173033610786E+00
1980-05-12,-9.310877769023240E+07,-5.331558573166998E+07,4.628308314682208E+06,1.577115686736400E+01,-2.916573034711612E+01,-1.188824126266159E+00
1980-05-13,-9.172271537124133E+07,-5.583076975142212E+07,4.524868928099761E+06,1.632756348073738E+01,-2.906408079540439E+01,-1.207800769778595E+00
1980-05-14,-9.028474781271787E+07,-5.833887018814036E+07,4.419205191156179E+06,1.697496633405035E+01,-2.899742694401700E+01,-1.240467541607169E+00
